subscription_id,user_id,subscription_type,subscription_start_date,subscription_end_date,payment_method,premium_offer_shown,premium_offer_clicked,upgraded_to_premium
SUB_1865,USR_03969,Monthly Premium,2025-04-17,,Credit Card,1,1,1
SUB_1866,USR_06941,Monthly Premium,2025-06-04,,Credit Card,1,1,1
SUB_1867,USR_06744,Monthly Premium,2025-01-27,2025-02-26,Apple Pay,1,1,1
SUB_1868,USR_01516,Monthly Premium,2025-03-25,2025-04-24,Credit Card,1,0,1
SUB_1869,USR_01409,Monthly Premium,2025-03-22,,Credit Card,1,1,1
SUB_1870,USR_07284,Monthly Premium,2025-04-04,,Credit Card,1,1,1
SUB_1871,USR_05381,Monthly Premium,2025-02-09,2025-03-11,Credit Card,1,1,1
SUB_1872,USR_08159,Monthly Premium,2025-04-18,,PayPal,1,0,1
SUB_1873,USR_01421,Monthly Premium,2025-01-14,,Credit Card,1,1,1
SUB_1874,USR_09039,Monthly Premium,2025-01-20,2025-02-19,Credit Card,1,1,1
SUB_1875,USR_01430,Monthly Premium,2025-05-03,,PayPal,1,1,1
SUB_1876,USR_02695,Annual Premium,2025-05-13,,Credit Card,1,1,1
SUB_1877,USR_03534,Monthly Premium,2025-02-25,2025-03-27,Google Pay,1,1,1
SUB_1878,USR_07193,Annual Premium,2025-03-17,,PayPal,1,1,1
SUB_1879,USR_08834,Annual Premium,2025-03-30,2025-04-29,Credit Card,1,1,1
SUB_1880,USR_09663,Monthly Premium,2025-03-17,,PayPal,1,1,1
SUB_1881,USR_05045,Annual Premium,2025-05-16,2025-06-15,PayPal,1,1,1
SUB_1882,USR_09203,Monthly Premium,2025-04-15,2025-05-15,Credit Card,1,1,1
SUB_1883,USR_02398,Monthly Premium,2025-01-28,,Credit Card,1,1,1
SUB_1884,USR_07487,Monthly Premium,2025-04-27,2025-05-27,Google Pay,1,1,1
SUB_1885,USR_09698,Monthly Premium,2025-06-14,2025-07-14,Apple Pay,1,1,1
SUB_1886,USR_01152,Monthly Premium,2025-06-30,,Credit Card,1,1,1
SUB_1887,USR_06847,Monthly Premium,2025-03-05,2025-04-04,Apple Pay,1,1,1
SUB_1888,USR_01370,Monthly Premium,2025-02-08,,Apple Pay,1,1,1
SUB_1889,USR_00323,Monthly Premium,2025-01-14,,Credit Card,1,1,1
SUB_1890,USR_01100,Monthly Premium,2025-03-24,,Credit Card,1,1,1
SUB_1891,USR_01031,Annual Premium,2025-04-16,,PayPal,1,1,1
SUB_1892,USR_08149,Monthly Premium,2025-02-08,,Apple Pay,1,1,1
SUB_1893,USR_04728,Monthly Premium,2025-03-03,2025-04-02,Credit Card,1,1,1
SUB_1894,USR_09055,Annual Premium,2025-03-23,,Google Pay,1,1,1
SUB_1895,USR_06324,Monthly Premium,2025-06-01,,Credit Card,1,1,1
SUB_1896,USR_00919,Monthly Premium,2025-04-13,,Google Pay,1,0,1
SUB_1897,USR_00927,Monthly Premium,2025-06-01,,Apple Pay,1,0,1
SUB_1898,USR_05316,Monthly Premium,2025-03-09,2025-04-08,Apple Pay,1,1,1
SUB_1899,USR_06178,Monthly Premium,2025-03-21,2025-04-20,PayPal,1,1,1
SUB_1900,USR_03634,Monthly Premium,2025-04-17,,Credit Card,1,1,1
SUB_1901,USR_00119,Monthly Premium,2025-02-13,,Credit Card,1,1,1
SUB_1902,USR_07728,Monthly Premium,2025-04-19,2025-05-19,Apple Pay,1,1,1
SUB_1903,USR_06485,Monthly Premium,2025-05-19,,Credit Card,1,1,1
SUB_1904,USR_00592,Annual Premium,2025-05-23,,Apple Pay,1,1,1
SUB_1905,USR_07032,Annual Premium,2025-01-09,,Apple Pay,1,1,1
SUB_1906,USR_08990,Monthly Premium,2025-05-20,2025-06-19,Credit Card,1,1,1
SUB_1907,USR_08464,Monthly Premium,2025-06-20,,Credit Card,1,1,1
SUB_1908,USR_00690,Monthly Premium,2025-02-23,,Google Pay,1,1,1
SUB_1909,USR_01906,Monthly Premium,2025-04-26,,Credit Card,1,1,1
SUB_1910,USR_06369,Monthly Premium,2025-03-16,,Apple Pay,1,1,1
SUB_1911,USR_09938,Monthly Premium,2025-05-26,,Credit Card,1,1,1
SUB_1912,USR_07821,Monthly Premium,2025-02-11,2025-03-13,Google Pay,1,1,1
SUB_1913,USR_04486,Monthly Premium,2025-01-05,,Credit Card,1,1,1
SUB_1914,USR_06934,Monthly Premium,2025-01-25,,Google Pay,1,1,1
SUB_1915,USR_04038,Monthly Premium,2025-04-30,,Credit Card,1,1,1
SUB_1916,USR_02980,Annual Premium,2025-01-09,,Google Pay,1,0,1
SUB_1917,USR_08958,Monthly Premium,2025-05-24,,PayPal,1,1,1
SUB_1918,USR_06836,Monthly Premium,2025-06-06,,Credit Card,1,1,1
SUB_1919,USR_00243,Monthly Premium,2025-05-29,,Credit Card,1,1,1
SUB_1920,USR_02464,Monthly Premium,2025-05-15,,Google Pay,1,1,1
SUB_1921,USR_01284,Monthly Premium,2025-01-14,,Credit Card,1,1,1
SUB_1922,USR_00863,Monthly Premium,2025-01-17,,Google Pay,1,0,1
SUB_1923,USR_05044,Annual Premium,2025-06-18,,PayPal,1,1,1
SUB_1924,USR_06590,Monthly Premium,2025-02-26,,Credit Card,1,0,1
SUB_1925,USR_08411,Monthly Premium,2025-03-06,,Apple Pay,1,1,1
SUB_1926,USR_02796,Monthly Premium,2025-03-14,,Credit Card,1,1,1
SUB_1927,USR_09553,Monthly Premium,2025-02-10,,Apple Pay,1,1,1
SUB_1928,USR_00433,Monthly Premium,2025-05-28,,PayPal,1,1,1
SUB_1929,USR_02542,Monthly Premium,2025-05-28,,Credit Card,1,1,1
SUB_1930,USR_02106,Monthly Premium,2025-06-05,,Credit Card,1,0,1
SUB_1931,USR_08441,Monthly Premium,2025-04-21,,Google Pay,1,0,1
SUB_1932,USR_05919,Monthly Premium,2025-03-16,2025-04-15,Apple Pay,1,1,1
SUB_1933,USR_00793,Annual Premium,2025-01-12,,Credit Card,1,1,1
SUB_1934,USR_09815,Monthly Premium,2025-01-19,,Google Pay,1,1,1
SUB_1935,USR_00551,Monthly Premium,2025-05-27,2025-06-26,Credit Card,1,1,1
SUB_1936,USR_03698,Annual Premium,2025-03-17,2025-04-16,Credit Card,1,1,1
SUB_1937,USR_08885,Monthly Premium,2025-01-27,2025-02-26,Apple Pay,1,1,1
SUB_1938,USR_01176,Monthly Premium,2025-06-14,,Credit Card,1,1,1
SUB_1939,USR_07511,Monthly Premium,2025-05-09,2025-06-08,Credit Card,1,1,1
SUB_1940,USR_08872,Monthly Premium,2025-02-09,,Apple Pay,1,1,1
SUB_1941,USR_03043,Monthly Premium,2025-06-12,,Apple Pay,1,1,1
SUB_1942,USR_01741,Monthly Premium,2025-06-24,,Apple Pay,1,1,1
SUB_1943,USR_04328,Monthly Premium,2025-06-27,,PayPal,1,1,1
SUB_1944,USR_05029,Monthly Premium,2025-02-27,2025-03-29,Credit Card,1,1,1
SUB_1945,USR_02015,Monthly Premium,2025-02-25,,Google Pay,1,1,1
SUB_1946,USR_00794,Annual Premium,2025-02-24,,PayPal,1,1,1
SUB_1947,USR_04114,Monthly Premium,2025-02-11,,Credit Card,1,1,1
SUB_1948,USR_01110,Monthly Premium,2025-05-28,,Credit Card,1,1,1
SUB_1949,USR_08895,Monthly Premium,2025-06-21,,Credit Card,1,1,1
SUB_1950,USR_04800,Annual Premium,2025-05-18,2025-06-17,PayPal,1,1,1
SUB_1951,USR_05754,Annual Premium,2025-03-09,,Credit Card,1,1,1
SUB_1952,USR_03451,Annual Premium,2025-05-23,,Apple Pay,1,1,1
SUB_1953,USR_09701,Annual Premium,2025-03-18,2025-04-17,Apple Pay,1,1,1
SUB_1954,USR_05986,Monthly Premium,2025-05-01,2025-05-31,Apple Pay,1,1,1
SUB_1955,USR_09249,Monthly Premium,2025-05-25,,Apple Pay,1,1,1
SUB_1956,USR_06123,Monthly Premium,2025-01-22,,Apple Pay,1,1,1
SUB_1957,USR_03607,Monthly Premium,2025-05-21,,PayPal,1,1,1
SUB_1958,USR_03443,Monthly Premium,2025-05-03,2025-06-02,Google Pay,1,1,1
SUB_1959,USR_04184,Monthly Premium,2025-02-10,2025-03-12,Apple Pay,1,1,1
SUB_1960,USR_07790,Monthly Premium,2025-07-01,2025-07-31,Credit Card,1,1,1
SUB_1961,USR_00497,Monthly Premium,2025-03-07,2025-04-06,Credit Card,1,1,1
SUB_1962,USR_09311,Monthly Premium,2025-05-02,,Credit Card,1,0,1
SUB_1963,USR_00699,Monthly Premium,2025-01-31,,Credit Card,1,1,1
SUB_1964,USR_02943,Annual Premium,2025-05-20,2025-06-19,Credit Card,1,1,1
SUB_1965,USR_03064,Annual Premium,2025-04-08,,Google Pay,1,1,1
SUB_1966,USR_02308,Monthly Premium,2025-05-18,,Credit Card,1,1,1
SUB_1967,USR_07703,Monthly Premium,2025-05-25,,Apple Pay,1,1,1
SUB_1968,USR_08805,Annual Premium,2025-04-28,,PayPal,1,1,1
SUB_1969,USR_03446,Monthly Premium,2025-06-26,,Google Pay,1,1,1
SUB_1970,USR_03162,Monthly Premium,2025-05-07,2025-06-06,Credit Card,1,1,1
SUB_1971,USR_01101,Monthly Premium,2025-04-20,,PayPal,1,0,1
SUB_1972,USR_02521,Monthly Premium,2025-03-18,,Apple Pay,1,1,1
SUB_1973,USR_01581,Annual Premium,2025-04-03,,Credit Card,1,1,1
SUB_1974,USR_06288,Monthly Premium,2025-07-01,,Apple Pay,1,1,1
SUB_1975,USR_00228,Annual Premium,2025-02-27,2025-03-29,Credit Card,1,1,1
SUB_1976,USR_06131,Monthly Premium,2025-04-12,,Credit Card,1,1,1
SUB_1977,USR_04686,Monthly Premium,2025-05-17,,Apple Pay,1,1,1
SUB_1978,USR_06809,Monthly Premium,2025-03-22,2025-04-21,Credit Card,1,1,1
SUB_1979,USR_09425,Annual Premium,2025-04-10,,Credit Card,1,1,1
SUB_1980,USR_09598,Monthly Premium,2025-03-08,,PayPal,1,1,1
SUB_1981,USR_00441,Monthly Premium,2025-05-03,,Credit Card,1,1,1
SUB_1982,USR_09002,Annual Premium,2025-04-22,2025-05-22,Credit Card,1,1,1
SUB_1983,USR_05532,Monthly Premium,2025-01-22,,PayPal,1,1,1
SUB_1984,USR_01247,Monthly Premium,2025-04-11,,Credit Card,1,1,1
SUB_1985,USR_00466,Monthly Premium,2025-01-27,,Apple Pay,1,1,1
SUB_1986,USR_02574,Annual Premium,2025-01-19,,Google Pay,1,1,1
SUB_1987,USR_02410,Monthly Premium,2025-01-20,,Apple Pay,1,1,1
SUB_1988,USR_02516,Monthly Premium,2025-03-28,,Credit Card,1,1,1
SUB_1989,USR_08015,Annual Premium,2025-03-19,2025-04-18,Google Pay,1,1,1
SUB_1990,USR_07071,Monthly Premium,2025-04-18,2025-05-18,Credit Card,1,1,1
SUB_1991,USR_04683,Monthly Premium,2025-03-03,2025-04-02,Apple Pay,1,0,1
SUB_1992,USR_05303,Monthly Premium,2025-02-01,,Google Pay,1,1,1
SUB_1993,USR_04079,Monthly Premium,2025-02-20,2025-03-22,Apple Pay,1,1,1
SUB_1994,USR_00275,Monthly Premium,2025-04-10,,Credit Card,1,1,1
SUB_1995,USR_09842,Monthly Premium,2025-03-05,,Credit Card,1,1,1
SUB_1996,USR_04652,Monthly Premium,2025-05-16,2025-06-15,Google Pay,1,1,1
SUB_1997,USR_02436,Monthly Premium,2025-06-11,,Credit Card,1,0,1
SUB_1998,USR_02455,Monthly Premium,2025-07-03,,Google Pay,1,1,1
SUB_1999,USR_06774,Monthly Premium,2025-01-29,,Apple Pay,1,1,1
SUB_2000,USR_05064,Monthly Premium,2025-03-30,,Google Pay,1,1,1
SUB_2001,USR_07052,Monthly Premium,2025-01-23,2025-02-22,Credit Card,1,1,1
SUB_2002,USR_00039,Monthly Premium,2025-02-27,,Google Pay,1,1,1
SUB_2003,USR_02004,Annual Premium,2025-02-14,,PayPal,1,1,1
SUB_2004,USR_00445,Annual Premium,2025-05-12,,Credit Card,1,1,1
SUB_2005,USR_05330,Monthly Premium,2025-01-31,2025-03-02,Google Pay,1,1,1
SUB_2006,USR_07373,Annual Premium,2025-02-03,2025-03-05,Credit Card,1,1,1
SUB_2007,USR_08090,Monthly Premium,2025-03-12,2025-04-11,Apple Pay,1,1,1
SUB_2008,USR_05558,Annual Premium,2025-02-27,,PayPal,1,1,1
SUB_2009,USR_03231,Annual Premium,2025-05-24,2025-06-23,Credit Card,1,0,1
SUB_2010,USR_02740,Monthly Premium,2025-04-28,,Google Pay,1,1,1
SUB_2011,USR_07798,Annual Premium,2025-05-14,2025-06-13,Credit Card,1,1,1
SUB_2012,USR_06041,Monthly Premium,2025-02-27,,Apple Pay,1,1,1
SUB_2013,USR_03217,Monthly Premium,2025-06-14,,Google Pay,1,1,1
SUB_2014,USR_04746,Monthly Premium,2025-01-17,,Apple Pay,1,1,1
SUB_2015,USR_06726,Monthly Premium,2025-01-12,2025-02-11,PayPal,1,1,1
SUB_2016,USR_06730,Monthly Premium,2025-02-24,2025-03-26,Google Pay,1,1,1
SUB_2017,USR_01596,Monthly Premium,2025-02-13,2025-03-15,Apple Pay,1,1,1
SUB_2018,USR_05276,Monthly Premium,2025-06-04,,Credit Card,1,1,1
SUB_2019,USR_07609,Monthly Premium,2025-05-30,,Credit Card,1,1,1
SUB_2020,USR_04527,Monthly Premium,2025-03-15,2025-04-14,Credit Card,1,0,1
SUB_2021,USR_03655,Monthly Premium,2025-05-01,2025-05-31,PayPal,1,1,1
SUB_2022,USR_02607,Annual Premium,2025-05-31,,Credit Card,1,1,1
SUB_2023,USR_01144,Monthly Premium,2025-02-27,,Apple Pay,1,1,1
SUB_2024,USR_04362,Monthly Premium,2025-04-13,,Credit Card,1,1,1
SUB_2025,USR_09493,Monthly Premium,2025-05-22,2025-06-21,Credit Card,1,1,1
SUB_2026,USR_09121,Monthly Premium,2025-02-13,2025-03-15,Apple Pay,1,1,1
SUB_2027,USR_03006,Monthly Premium,2025-04-27,,Credit Card,1,1,1
SUB_2028,USR_02063,Monthly Premium,2025-03-24,,Credit Card,1,1,1
SUB_2029,USR_05405,Monthly Premium,2025-04-22,,Credit Card,1,1,1
SUB_2030,USR_09626,Monthly Premium,2025-07-01,,Credit Card,1,0,1
SUB_2031,USR_01600,Monthly Premium,2025-02-04,,PayPal,1,0,1
SUB_2032,USR_08606,Monthly Premium,2025-05-31,,Credit Card,1,1,1
SUB_2033,USR_03619,Annual Premium,2025-05-12,2025-06-11,Credit Card,1,1,1
SUB_2034,USR_00553,Monthly Premium,2025-06-28,,Credit Card,1,1,1
SUB_2035,USR_02610,Monthly Premium,2025-05-02,,Credit Card,1,0,1
SUB_2036,USR_02908,Monthly Premium,2025-06-23,,Apple Pay,1,1,1
SUB_2037,USR_08510,Monthly Premium,2025-01-10,2025-02-09,Credit Card,1,1,1
SUB_2038,USR_06714,Annual Premium,2025-02-09,,Google Pay,1,0,1
SUB_2039,USR_07842,Monthly Premium,2025-03-14,2025-04-13,Google Pay,1,1,1
SUB_2040,USR_07588,Annual Premium,2025-03-12,,Credit Card,1,1,1
SUB_2041,USR_02729,Monthly Premium,2025-03-05,,Apple Pay,1,1,1
SUB_2042,USR_09435,Monthly Premium,2025-03-27,,Credit Card,1,1,1
SUB_2043,USR_07005,Monthly Premium,2025-03-06,,Credit Card,1,1,1
SUB_2044,USR_05779,Annual Premium,2025-03-09,2025-04-08,Credit Card,1,1,1
SUB_2045,USR_02402,Annual Premium,2025-01-21,,Apple Pay,1,1,1
SUB_2046,USR_09125,Annual Premium,2025-01-25,,Credit Card,1,1,1
SUB_2047,USR_04107,Monthly Premium,2025-02-02,,Credit Card,1,1,1
SUB_2048,USR_00733,Monthly Premium,2025-03-29,2025-04-28,Apple Pay,1,1,1
SUB_2049,USR_00734,Monthly Premium,2025-03-20,,Credit Card,1,1,1
SUB_2050,USR_04229,Monthly Premium,2025-03-28,2025-04-27,Credit Card,1,0,1
SUB_2051,USR_08937,Monthly Premium,2025-01-12,,Credit Card,1,1,1
SUB_2052,USR_05123,Monthly Premium,2025-06-18,,Google Pay,1,1,1
SUB_2053,USR_07162,Annual Premium,2025-01-08,,Google Pay,1,1,1
SUB_2054,USR_09683,Monthly Premium,2025-06-15,,Credit Card,1,1,1
SUB_2055,USR_08317,Annual Premium,2025-05-21,,Credit Card,1,1,1
SUB_2056,USR_09724,Monthly Premium,2025-06-15,,Credit Card,1,0,1
SUB_2057,USR_04434,Monthly Premium,2025-02-09,,Credit Card,1,1,1
SUB_2058,USR_07361,Monthly Premium,2025-06-24,2025-07-24,Apple Pay,1,1,1
SUB_2059,USR_00818,Monthly Premium,2025-01-27,,PayPal,1,1,1
SUB_2060,USR_07501,Monthly Premium,2025-03-07,,Credit Card,1,1,1
SUB_2061,USR_02482,Monthly Premium,2025-06-02,,Apple Pay,1,1,1
SUB_2062,USR_05720,Monthly Premium,2025-04-26,,Credit Card,1,1,1
SUB_2063,USR_02502,Monthly Premium,2025-06-22,,PayPal,1,1,1
SUB_2064,USR_04386,Annual Premium,2025-01-29,2025-02-28,Google Pay,1,1,1
SUB_2065,USR_09616,Monthly Premium,2025-04-15,2025-05-15,Credit Card,1,1,1
SUB_2066,USR_08143,Monthly Premium,2025-01-23,2025-02-22,Credit Card,1,1,1
SUB_2067,USR_07708,Monthly Premium,2025-01-06,2025-02-05,Apple Pay,1,0,1
SUB_2068,USR_08171,Monthly Premium,2025-06-15,,Credit Card,1,1,1
SUB_2069,USR_07512,Monthly Premium,2025-04-20,,PayPal,1,1,1
SUB_2070,USR_06664,Monthly Premium,2025-03-25,,Credit Card,1,1,1
SUB_2071,USR_01445,Monthly Premium,2025-06-05,,Credit Card,1,0,1
SUB_2072,USR_07521,Monthly Premium,2025-05-11,,Credit Card,1,1,1
SUB_2073,USR_08412,Monthly Premium,2025-04-14,,Google Pay,1,1,1
SUB_2074,USR_03127,Monthly Premium,2025-01-30,,PayPal,1,1,1
SUB_2075,USR_00945,Monthly Premium,2025-05-19,,Credit Card,1,1,1
SUB_2076,USR_08343,Annual Premium,2025-06-09,2025-07-09,Apple Pay,1,1,1
SUB_2077,USR_05795,Monthly Premium,2025-06-16,,Credit Card,1,1,1
SUB_2078,USR_01438,Monthly Premium,2025-04-27,,Apple Pay,1,0,1
SUB_2079,USR_02228,Monthly Premium,2025-06-17,,Google Pay,1,1,1
SUB_2080,USR_08524,Annual Premium,2025-03-25,,Credit Card,1,1,1
SUB_2081,USR_08501,Monthly Premium,2025-05-28,2025-06-27,Credit Card,1,1,1
SUB_2082,USR_09859,Monthly Premium,2025-06-24,2025-07-24,Credit Card,1,1,1
SUB_2083,USR_02690,Monthly Premium,2025-03-24,,PayPal,1,1,1
SUB_2084,USR_03485,Monthly Premium,2025-05-22,2025-06-21,Credit Card,1,1,1
SUB_2085,USR_08942,Monthly Premium,2025-03-03,,PayPal,1,1,1
SUB_2086,USR_02835,Monthly Premium,2025-04-03,,Apple Pay,1,0,1
SUB_2087,USR_05469,Monthly Premium,2025-06-02,,PayPal,1,1,1
SUB_2088,USR_04461,Annual Premium,2025-01-19,,Google Pay,1,1,1
SUB_2089,USR_01187,Monthly Premium,2025-04-20,,Credit Card,1,1,1
SUB_2090,USR_00465,Monthly Premium,2025-04-18,2025-05-18,Credit Card,1,0,1
SUB_2091,USR_04761,Monthly Premium,2025-01-16,2025-02-15,Google Pay,1,1,1
SUB_2092,USR_09208,Monthly Premium,2025-04-22,2025-05-22,PayPal,1,1,1
SUB_2093,USR_05271,Annual Premium,2025-02-14,2025-03-16,Credit Card,1,1,1
SUB_2094,USR_00836,Monthly Premium,2025-03-20,,Apple Pay,1,1,1
SUB_2095,USR_04113,Monthly Premium,2025-03-14,2025-04-13,Credit Card,1,1,1
SUB_2096,USR_08561,Monthly Premium,2025-03-07,,Credit Card,1,1,1
SUB_2097,USR_05503,Monthly Premium,2025-05-03,,Credit Card,1,1,1
SUB_2098,USR_09496,Monthly Premium,2025-01-16,,Credit Card,1,1,1
SUB_2099,USR_08313,Monthly Premium,2025-04-19,,Apple Pay,1,1,1
SUB_2100,USR_02476,Monthly Premium,2025-01-13,,PayPal,1,0,1
SUB_2101,USR_05861,Annual Premium,2025-04-29,,Credit Card,1,1,1
SUB_2102,USR_03177,Annual Premium,2025-01-21,,Google Pay,1,1,1
SUB_2103,USR_07983,Monthly Premium,2025-04-09,,Google Pay,1,1,1
SUB_2104,USR_08204,Monthly Premium,2025-02-16,2025-03-18,Credit Card,1,1,1
SUB_2105,USR_02374,Monthly Premium,2025-06-20,,Credit Card,1,0,1
SUB_2106,USR_05155,Monthly Premium,2025-05-12,2025-06-11,Credit Card,1,1,1
SUB_2107,USR_07537,Monthly Premium,2025-04-10,,PayPal,1,1,1
SUB_2108,USR_06803,Monthly Premium,2025-05-05,,Google Pay,1,1,1
SUB_2109,USR_09246,Monthly Premium,2025-01-22,,Apple Pay,1,1,1
SUB_2110,USR_01854,Annual Premium,2025-05-03,,Credit Card,1,1,1
SUB_2111,USR_09709,Monthly Premium,2025-01-31,,Apple Pay,1,1,1
SUB_2112,USR_08473,Monthly Premium,2025-05-16,,Credit Card,1,1,1
SUB_2113,USR_00134,Monthly Premium,2025-03-06,,Credit Card,1,1,1
SUB_2114,USR_09293,Annual Premium,2025-04-03,2025-05-03,Credit Card,1,1,1
SUB_2115,USR_01803,Monthly Premium,2025-06-02,,Apple Pay,1,1,1
SUB_2116,USR_05625,Annual Premium,2025-06-03,,PayPal,1,1,1
SUB_2117,USR_09460,Monthly Premium,2025-06-13,,Credit Card,1,1,1
SUB_2118,USR_09780,Annual Premium,2025-05-21,2025-06-20,Credit Card,1,1,1
SUB_2119,USR_08667,Monthly Premium,2025-04-20,,Credit Card,1,1,1
SUB_2120,USR_07619,Monthly Premium,2025-04-18,2025-05-18,Apple Pay,1,1,1
SUB_2121,USR_02399,Monthly Premium,2025-03-25,,Credit Card,1,1,1
SUB_2122,USR_03663,Monthly Premium,2025-06-04,,Apple Pay,1,1,1
SUB_2123,USR_06650,Annual Premium,2025-01-25,,Credit Card,1,1,1
SUB_2124,USR_04998,Monthly Premium,2025-06-10,2025-07-10,Credit Card,1,1,1
SUB_2125,USR_05134,Monthly Premium,2025-02-02,,Google Pay,1,1,1
SUB_2126,USR_09605,Monthly Premium,2025-01-24,,Credit Card,1,1,1
SUB_2127,USR_09586,Monthly Premium,2025-05-24,2025-06-23,Apple Pay,1,1,1
SUB_2128,USR_06868,Monthly Premium,2025-06-06,2025-07-06,Credit Card,1,1,1
SUB_2129,USR_05630,Annual Premium,2025-05-08,,Apple Pay,1,1,1
SUB_2130,USR_01245,Monthly Premium,2025-02-28,,Apple Pay,1,1,1
SUB_2131,USR_07883,Monthly Premium,2025-04-13,,Apple Pay,1,1,1
SUB_2132,USR_03294,Annual Premium,2025-04-22,,Apple Pay,1,1,1
SUB_2133,USR_05347,Annual Premium,2025-05-23,,Google Pay,1,0,1
SUB_2134,USR_00884,Monthly Premium,2025-01-15,2025-02-14,Google Pay,1,1,1
SUB_2135,USR_06617,Monthly Premium,2025-05-12,,Credit Card,1,1,1
SUB_2136,USR_08588,Monthly Premium,2025-05-31,,Credit Card,1,1,1
SUB_2137,USR_08518,Monthly Premium,2025-03-16,,Apple Pay,1,1,1
SUB_2138,USR_05934,Monthly Premium,2025-02-16,2025-03-18,PayPal,1,1,1
SUB_2139,USR_08122,Monthly Premium,2025-06-10,,Credit Card,1,1,1
SUB_2140,USR_02891,Monthly Premium,2025-04-11,,Apple Pay,1,1,1
SUB_2141,USR_02701,Annual Premium,2025-02-01,,Apple Pay,1,1,1
SUB_2142,USR_07050,Monthly Premium,2025-03-28,,Credit Card,1,1,1
SUB_2143,USR_09231,Monthly Premium,2025-04-24,,Credit Card,1,1,1
SUB_2144,USR_00957,Monthly Premium,2025-05-29,,Credit Card,1,0,1
SUB_2145,USR_00572,Monthly Premium,2025-02-28,,Credit Card,1,1,1
SUB_2146,USR_00779,Monthly Premium,2025-02-03,,Google Pay,1,1,1
SUB_2147,USR_01424,Annual Premium,2025-06-04,,Credit Card,1,1,1
SUB_2148,USR_06913,Monthly Premium,2025-04-19,2025-05-19,Credit Card,1,1,1
SUB_2149,USR_06078,Annual Premium,2025-02-14,2025-03-16,Credit Card,1,1,1
SUB_2150,USR_09064,Monthly Premium,2025-05-30,,Google Pay,1,0,1
SUB_2151,USR_04221,Monthly Premium,2025-04-06,,Credit Card,1,1,1
SUB_2152,USR_05071,Monthly Premium,2025-05-23,,Credit Card,1,1,1
SUB_2153,USR_07039,Monthly Premium,2025-06-16,,Google Pay,1,0,1
SUB_2154,USR_07705,Monthly Premium,2025-01-20,,Apple Pay,1,1,1
SUB_2155,USR_09444,Monthly Premium,2025-03-23,2025-04-22,Credit Card,1,0,1
SUB_2156,USR_02024,Monthly Premium,2025-06-14,2025-07-14,Apple Pay,1,1,1
SUB_2157,USR_02921,Monthly Premium,2025-01-29,2025-02-28,Apple Pay,1,1,1
SUB_2158,USR_04837,Monthly Premium,2025-01-10,,Google Pay,1,1,1
SUB_2159,USR_06984,Annual Premium,2025-06-12,2025-07-12,Credit Card,1,1,1
SUB_2160,USR_00527,Monthly Premium,2025-06-15,,Apple Pay,1,1,1
SUB_2161,USR_09857,Monthly Premium,2025-03-05,,Credit Card,1,1,1
SUB_2162,USR_02438,Monthly Premium,2025-01-15,,Credit Card,1,1,1
SUB_2163,USR_02173,Annual Premium,2025-02-09,,PayPal,1,1,1
SUB_2164,USR_09559,Annual Premium,2025-06-17,,Apple Pay,1,1,1
SUB_2165,USR_00127,Monthly Premium,2025-02-05,,Credit Card,1,1,1
SUB_2166,USR_03597,Annual Premium,2025-05-21,2025-06-20,Apple Pay,1,1,1
SUB_2167,USR_01820,Monthly Premium,2025-01-14,2025-02-13,Google Pay,1,1,1
SUB_2168,USR_03436,Monthly Premium,2025-02-19,2025-03-21,Google Pay,1,1,1
SUB_2169,USR_01672,Monthly Premium,2025-06-22,,Credit Card,1,1,1
SUB_2170,USR_04392,Monthly Premium,2025-05-25,,Google Pay,1,1,1
SUB_2171,USR_09369,Monthly Premium,2025-02-04,,Credit Card,1,1,1
SUB_2172,USR_09411,Monthly Premium,2025-05-16,,Google Pay,1,1,1
SUB_2173,USR_01237,Monthly Premium,2025-04-08,2025-05-08,Apple Pay,1,1,1
SUB_2174,USR_06207,Monthly Premium,2025-06-26,,Google Pay,1,1,1
SUB_2175,USR_08165,Monthly Premium,2025-05-03,,Credit Card,1,1,1
SUB_2176,USR_01194,Monthly Premium,2025-02-27,,PayPal,1,1,1
SUB_2177,USR_03152,Monthly Premium,2025-03-24,,Credit Card,1,0,1
SUB_2178,USR_03646,Monthly Premium,2025-04-23,,PayPal,1,1,1
SUB_2179,USR_00074,Monthly Premium,2025-01-18,2025-02-17,Credit Card,1,1,1
SUB_2180,USR_08491,Annual Premium,2025-05-15,2025-06-14,Apple Pay,1,1,1
SUB_2181,USR_09250,Monthly Premium,2025-03-22,,Credit Card,1,1,1
SUB_2182,USR_09949,Annual Premium,2025-05-11,,Credit Card,1,1,1
SUB_2183,USR_08018,Monthly Premium,2025-03-08,2025-04-07,PayPal,1,1,1
SUB_2184,USR_03069,Monthly Premium,2025-06-16,2025-07-16,PayPal,1,1,1
SUB_2185,USR_09033,Monthly Premium,2025-04-24,,PayPal,1,1,1
SUB_2186,USR_07318,Monthly Premium,2025-06-06,,Credit Card,1,1,1
SUB_2187,USR_06905,Annual Premium,2025-02-10,2025-03-12,Google Pay,1,1,1
SUB_2188,USR_05961,Monthly Premium,2025-03-15,,Credit Card,1,1,1
SUB_2189,USR_09261,Monthly Premium,2025-05-26,2025-06-25,Credit Card,1,1,1
SUB_2190,USR_04803,Annual Premium,2025-05-21,2025-06-20,Apple Pay,1,1,1
