user_id,signup_date,country,age_group,gender,device_type,operating_system,subscription_type,preferred_language,referral_source
USR_05276,2025-06-04,AU,25-34,Non-binary,Mobile,Android,Premium,English,Google Ads
USR_05277,2025-05-17,US,25-34,Male,Desktop,Windows,Free,English,Organic
USR_05278,2025-04-21,US,25-34,Female,Desktop,Windows,Premium,English,App Store
USR_05279,2025-05-24,AU,25-34,Female,Mobile,Android,Free,English,App Store
USR_05280,2025-03-17,UK,18-24,Male,Mobile,iOS,Free,English,Google Ads
USR_05281,2025-01-31,IN,18-24,Female,Mobile,Android,Free,English,App Store
USR_05282,2025-04-29,US,18-24,Female,Mobile,iOS,Free,English,Google Ads
USR_05283,2025-05-22,IN,25-34,Female,Tablet,Android,Premium,English,App Store
USR_05284,2025-01-25,US,18-24,Male,Mobile,Android,Premium,English,Organic
USR_05285,2025-02-03,US,35-44,Female,Mobile,iOS,Premium,English,App Store
USR_05286,2025-03-08,AU,18-24,Female,Mobile,Android,Free,English,Google Ads
USR_05287,2025-06-01,IN,45+,Male,Mobile,iOS,Premium,German,App Store
USR_05288,2025-04-28,US,35-44,Male,Mobile,iOS,Free,English,Google Ads
USR_05289,2025-03-14,US,45+,Female,Mobile,Android,Free,English,Instagram
USR_05290,2025-01-26,UK,35-44,Female,Mobile,Android,Premium,English,App Store
USR_05291,2025-05-28,US,18-24,Male,Mobile,Android,Free,English,Google Ads
USR_05292,2025-04-14,IN,25-34,Male,Mobile,iOS,Premium,Hindi,Organic
USR_05293,2025-01-10,IN,18-24,Female,Tablet,iOS,Free,English,App Store
USR_05294,2025-03-08,US,45+,Female,Mobile,Android,Free,Spanish,App Store
USR_05295,2025-06-01,UK,25-34,Male,Mobile,iOS,Premium,English,Organic
USR_05296,2025-01-05,IN,25-34,Non-binary,Mobile,Android,Free,English,TikTok
USR_05297,2025-01-27,US,35-44,Female,Mobile,iOS,Free,English,App Store
USR_05298,2025-04-23,CA,45+,Female,Mobile,Android,Premium,English,Instagram
USR_05299,2025-01-15,US,35-44,Female,Desktop,MacOS,Free,Hindi,App Store
USR_05300,2025-06-12,CA,25-34,Female,Mobile,Android,Free,English,App Store
USR_05301,2025-04-15,US,25-34,Female,Mobile,Android,Free,Hindi,Instagram
USR_05302,2025-02-13,IN,25-34,Female,Mobile,iOS,Premium,English,Organic
USR_05303,2025-01-26,US,18-24,Male,Mobile,iOS,Premium,English,TikTok
USR_05304,2025-06-24,US,35-44,Female,Desktop,Windows,Free,English,TikTok
USR_05305,2025-06-11,IN,25-34,Male,Mobile,iOS,Free,English,Google Ads
USR_05306,2025-04-05,US,18-24,Male,Mobile,iOS,Free,English,TikTok
USR_05307,2025-06-27,US,45+,Male,Mobile,Android,Premium,English,App Store
USR_05308,2025-03-25,US,25-34,Prefer not to say,Mobile,iOS,Free,English,TikTok
USR_05309,2025-05-20,US,35-44,Male,Mobile,Android,Free,English,Instagram
USR_05310,2025-05-12,DE,35-44,Non-binary,Tablet,Android,Premium,English,TikTok
USR_05311,2025-03-28,IN,35-44,Female,Mobile,iOS,Free,English,Google Ads
USR_05312,2025-06-25,US,18-24,Female,Desktop,Windows,Free,English,App Store
USR_05313,2025-04-22,IN,18-24,Female,Mobile,iOS,Free,English,Google Ads
USR_05314,2025-05-09,UK,35-44,Female,Mobile,Android,Premium,English,Google Ads
USR_05315,2025-03-30,DE,35-44,Female,Mobile,iOS,Free,English,App Store
USR_05316,2025-03-07,US,25-34,Male,Mobile,Android,Premium,English,Organic
USR_05317,2025-06-07,CA,25-34,Female,Mobile,iOS,Free,English,Instagram
USR_05318,2025-05-11,UK,18-24,Male,Mobile,iOS,Premium,English,Organic
USR_05319,2025-05-02,UK,45+,Female,Mobile,iOS,Premium,English,TikTok
USR_05320,2025-05-29,UK,18-24,Male,Mobile,iOS,Premium,English,Google Ads
USR_05321,2025-03-25,US,18-24,Female,Mobile,Android,Free,English,Google Ads
USR_05322,2025-06-26,IN,25-34,Prefer not to say,Mobile,Android,Premium,Hindi,Google Ads
USR_05323,2025-04-26,UK,18-24,Female,Mobile,Android,Free,English,Instagram
USR_05324,2025-04-26,DE,45+,Prefer not to say,Mobile,iOS,Free,English,App Store
USR_05325,2025-02-07,US,18-24,Female,Mobile,Android,Free,Spanish,Google Ads
USR_05326,2025-05-23,AU,18-24,Male,Mobile,iOS,Free,English,Instagram
USR_05327,2025-04-20,DE,25-34,Female,Tablet,iOS,Premium,English,App Store
USR_05328,2025-06-29,AU,25-34,Male,Tablet,iOS,Free,English,TikTok
USR_05329,2025-02-15,IN,18-24,Male,Mobile,iOS,Free,Spanish,App Store
USR_05330,2025-01-25,IN,25-34,Male,Tablet,iOS,Premium,English,Instagram
USR_05331,2025-01-21,US,25-34,Female,Mobile,iOS,Free,English,Instagram
USR_05332,2025-05-01,CA,35-44,Male,Mobile,Android,Free,English,App Store
USR_05333,2025-05-02,US,18-24,Female,Mobile,Android,Free,English,Instagram
USR_05334,2025-05-13,UK,45+,Female,Mobile,iOS,Premium,English,Instagram
USR_05335,2025-03-11,US,25-34,Female,Mobile,Android,Free,English,Instagram
USR_05336,2025-04-23,IN,18-24,Female,Mobile,Android,Free,English,Organic
USR_05337,2025-04-17,UK,18-24,Male,Mobile,Android,Premium,English,App Store
USR_05338,2025-04-22,UK,25-34,Female,Mobile,Android,Free,English,App Store
USR_05339,2025-04-18,US,18-24,Female,Mobile,iOS,Free,English,TikTok
USR_05340,2025-02-16,DE,25-34,Male,Mobile,iOS,Premium,English,TikTok
USR_05341,2025-04-01,US,18-24,Prefer not to say,Mobile,iOS,Premium,English,Instagram
USR_05342,2025-01-18,US,25-34,Male,Mobile,Android,Premium,English,Google Ads
USR_05343,2025-05-29,US,25-34,Male,Desktop,MacOS,Free,German,App Store
USR_05344,2025-04-14,DE,18-24,Male,Mobile,iOS,Premium,English,TikTok
USR_05345,2025-05-31,DE,25-34,Male,Mobile,Android,Free,English,App Store
USR_05346,2025-02-09,AU,35-44,Prefer not to say,Mobile,iOS,Free,English,Google Ads
USR_05347,2025-05-18,IN,18-24,Female,Tablet,Android,Premium,Spanish,Google Ads
USR_05348,2025-03-30,US,35-44,Female,Mobile,iOS,Free,English,Google Ads
USR_05349,2025-06-29,DE,25-34,Male,Mobile,Android,Free,Spanish,TikTok
USR_05350,2025-03-02,US,45+,Prefer not to say,Desktop,Windows,Premium,English,App Store
USR_05351,2025-01-05,US,18-24,Female,Mobile,iOS,Free,German,Google Ads
USR_05352,2025-05-02,US,45+,Male,Mobile,Android,Free,English,Instagram
USR_05353,2025-02-24,CA,25-34,Male,Mobile,iOS,Free,English,Instagram
USR_05354,2025-02-06,IN,25-34,Female,Mobile,Android,Premium,English,App Store
USR_05355,2025-02-25,US,25-34,Female,Mobile,iOS,Free,Hindi,Instagram
USR_05356,2025-04-12,DE,18-24,Male,Tablet,Android,Free,English,Google Ads
USR_05357,2025-04-03,UK,45+,Female,Mobile,Android,Free,English,Instagram
USR_05358,2025-03-14,US,25-34,Female,Mobile,iOS,Premium,English,Organic
USR_05359,2025-02-28,UK,18-24,Prefer not to say,Mobile,Android,Premium,Hindi,Google Ads
USR_05360,2025-01-02,AU,18-24,Male,Mobile,iOS,Free,English,Instagram
USR_05361,2025-04-14,IN,18-24,Male,Mobile,Android,Free,English,Google Ads
USR_05362,2025-02-20,UK,25-34,Male,Mobile,iOS,Premium,English,Organic
USR_05363,2025-01-30,CA,25-34,Male,Mobile,iOS,Free,English,App Store
USR_05364,2025-01-11,US,25-34,Male,Mobile,Android,Premium,English,TikTok
USR_05365,2025-04-18,CA,25-34,Female,Desktop,Windows,Free,Spanish,Instagram
USR_05366,2025-03-17,DE,25-34,Male,Desktop,Windows,Premium,English,App Store
USR_05367,2025-06-16,US,25-34,Male,Mobile,iOS,Free,English,App Store
USR_05368,2025-03-31,IN,18-24,Male,Mobile,Android,Premium,English,Google Ads
USR_05369,2025-05-03,CA,18-24,Female,Mobile,iOS,Free,Spanish,TikTok
USR_05370,2025-05-05,US,18-24,Female,Mobile,iOS,Free,English,Instagram
USR_05371,2025-05-02,DE,45+,Female,Mobile,iOS,Free,English,Instagram
USR_05372,2025-04-04,UK,35-44,Male,Mobile,iOS,Premium,English,TikTok
USR_05373,2025-04-13,US,45+,Prefer not to say,Mobile,Android,Free,Hindi,Instagram
USR_05374,2025-06-11,US,25-34,Prefer not to say,Mobile,Android,Free,English,Google Ads
USR_05375,2025-01-31,US,35-44,Female,Mobile,Android,Free,German,Instagram
USR_05376,2025-02-21,IN,25-34,Female,Mobile,iOS,Free,English,Google Ads
USR_05377,2025-03-30,CA,25-34,Female,Mobile,iOS,Free,English,Google Ads
USR_05378,2025-03-17,DE,18-24,Female,Mobile,Android,Free,English,TikTok
USR_05379,2025-05-09,US,35-44,Male,Desktop,MacOS,Free,English,App Store
USR_05380,2025-01-22,US,45+,Non-binary,Mobile,Android,Free,English,App Store
USR_05381,2025-02-09,US,18-24,Female,Desktop,Windows,Premium,Hindi,Instagram
USR_05382,2025-04-11,UK,18-24,Female,Mobile,Android,Free,English,TikTok
USR_05383,2025-04-21,DE,25-34,Female,Mobile,iOS,Free,English,App Store
USR_05384,2025-05-09,AU,45+,Female,Mobile,Android,Free,Spanish,App Store
USR_05385,2025-03-06,US,35-44,Male,Mobile,Android,Free,English,Instagram
USR_05386,2025-06-19,IN,18-24,Male,Mobile,Android,Free,English,App Store
USR_05387,2025-05-29,IN,25-34,Male,Desktop,Windows,Premium,English,Instagram
USR_05388,2025-03-20,US,25-34,Male,Mobile,iOS,Free,English,App Store
USR_05389,2025-01-22,IN,35-44,Female,Mobile,iOS,Free,English,TikTok
USR_05390,2025-06-15,US,35-44,Female,Mobile,iOS,Free,English,App Store
USR_05391,2025-04-09,US,25-34,Female,Mobile,iOS,Premium,English,TikTok
USR_05392,2025-01-08,US,18-24,Male,Desktop,Windows,Free,English,TikTok
USR_05393,2025-06-24,UK,45+,Male,Mobile,iOS,Free,Hindi,TikTok
USR_05394,2025-01-17,UK,25-34,Male,Mobile,iOS,Free,English,TikTok
USR_05395,2025-01-17,US,45+,Female,Mobile,iOS,Free,English,App Store
USR_05396,2025-03-31,US,25-34,Male,Mobile,Android,Free,English,Organic
USR_05397,2025-05-21,IN,35-44,Female,Mobile,Android,Free,Spanish,App Store
USR_05398,2025-05-25,DE,35-44,Female,Mobile,Android,Premium,English,App Store
USR_05399,2025-06-15,IN,25-34,Female,Mobile,iOS,Premium,Hindi,App Store
USR_05400,2025-03-22,US,45+,Female,Mobile,Android,Premium,English,App Store
USR_05401,2025-03-19,US,18-24,Male,Mobile,iOS,Premium,Hindi,App Store
USR_05402,2025-06-22,US,35-44,Male,Tablet,Android,Premium,Spanish,TikTok
USR_05403,2025-01-06,US,45+,Female,Mobile,Android,Free,German,Instagram
USR_05404,2025-06-12,CA,25-34,Female,Tablet,Android,Free,Spanish,App Store
USR_05405,2025-04-20,CA,25-34,Female,Mobile,iOS,Premium,German,Organic
USR_05406,2025-01-14,IN,25-34,Female,Mobile,iOS,Free,Spanish,App Store
USR_05407,2025-03-13,AU,35-44,Female,Mobile,Android,Free,German,Instagram
USR_05408,2025-05-23,US,35-44,Male,Desktop,MacOS,Free,English,App Store
USR_05409,2025-02-23,US,25-34,Female,Mobile,iOS,Premium,Hindi,App Store
USR_05410,2025-01-27,AU,35-44,Male,Mobile,iOS,Free,English,TikTok
USR_05411,2025-01-13,US,25-34,Female,Mobile,iOS,Free,English,TikTok
USR_05412,2025-06-08,US,18-24,Female,Mobile,iOS,Premium,English,TikTok
USR_05413,2025-06-12,US,25-34,Female,Mobile,Android,Free,Spanish,Instagram
USR_05414,2025-03-01,US,25-34,Male,Mobile,Android,Free,English,Instagram
USR_05415,2025-01-06,US,18-24,Female,Mobile,iOS,Free,English,Organic
USR_05416,2025-02-27,IN,25-34,Female,Desktop,MacOS,Free,English,App Store
USR_05417,2025-02-18,IN,25-34,Non-binary,Mobile,iOS,Premium,English,Google Ads
USR_05418,2025-05-31,US,35-44,Female,Mobile,iOS,Premium,English,Organic
USR_05419,2025-06-11,US,18-24,Non-binary,Mobile,iOS,Free,Spanish,App Store
USR_05420,2025-01-26,IN,25-34,Female,Mobile,iOS,Premium,Spanish,Google Ads
USR_05421,2025-02-16,US,25-34,Male,Desktop,MacOS,Free,Spanish,App Store
USR_05422,2025-01-05,US,45+,Female,Desktop,Windows,Premium,English,TikTok
USR_05423,2025-01-20,US,35-44,Female,Mobile,iOS,Premium,English,TikTok
USR_05424,2025-05-14,US,35-44,Female,Tablet,iOS,Premium,English,App Store
USR_05425,2025-02-28,IN,45+,Female,Mobile,Android,Free,English,Google Ads
USR_05426,2025-05-26,IN,25-34,Male,Mobile,Android,Free,English,App Store
USR_05427,2025-05-12,US,18-24,Male,Mobile,Android,Free,English,Google Ads
USR_05428,2025-01-17,US,35-44,Female,Mobile,iOS,Free,German,Google Ads
USR_05429,2025-01-14,US,35-44,Female,Mobile,iOS,Free,English,TikTok
USR_05430,2025-01-13,US,25-34,Female,Mobile,iOS,Free,English,App Store
USR_05431,2025-05-15,DE,35-44,Male,Mobile,iOS,Free,English,Google Ads
USR_05432,2025-05-08,AU,35-44,Female,Mobile,iOS,Premium,English,App Store
USR_05433,2025-02-13,UK,45+,Female,Mobile,iOS,Premium,English,Organic
USR_05434,2025-04-29,IN,45+,Male,Mobile,iOS,Premium,Hindi,App Store
USR_05435,2025-05-23,IN,25-34,Female,Mobile,Android,Premium,English,App Store
USR_05436,2025-01-19,IN,25-34,Female,Mobile,Android,Free,English,App Store
USR_05437,2025-03-04,US,18-24,Female,Mobile,Android,Free,English,Google Ads
USR_05438,2025-06-12,US,18-24,Male,Desktop,Windows,Free,Spanish,TikTok
USR_05439,2025-03-22,AU,35-44,Female,Tablet,iOS,Free,English,Instagram
USR_05440,2025-06-12,US,25-34,Male,Mobile,iOS,Premium,Hindi,Google Ads
USR_05441,2025-05-27,DE,25-34,Female,Mobile,Android,Free,Spanish,TikTok
USR_05442,2025-05-28,AU,25-34,Female,Mobile,iOS,Free,Spanish,Instagram
USR_05443,2025-04-10,DE,35-44,Male,Mobile,iOS,Free,English,Organic
USR_05444,2025-06-12,US,18-24,Female,Mobile,iOS,Premium,Spanish,TikTok
USR_05445,2025-06-09,IN,25-34,Female,Mobile,iOS,Premium,English,Google Ads
USR_05446,2025-05-02,US,25-34,Female,Mobile,iOS,Premium,English,TikTok
USR_05447,2025-06-25,DE,25-34,Female,Mobile,Android,Premium,Spanish,Instagram
USR_05448,2025-02-13,US,45+,Male,Mobile,iOS,Premium,English,Instagram
USR_05449,2025-04-14,UK,35-44,Female,Desktop,Windows,Free,English,Organic
USR_05450,2025-06-01,IN,25-34,Male,Desktop,Windows,Premium,English,TikTok
USR_05451,2025-03-02,UK,35-44,Male,Desktop,Windows,Premium,English,App Store
USR_05452,2025-05-05,UK,25-34,Male,Desktop,Windows,Premium,Hindi,TikTok
USR_05453,2025-05-25,DE,35-44,Male,Mobile,iOS,Free,Hindi,App Store
USR_05454,2025-03-12,UK,18-24,Male,Mobile,Android,Free,Spanish,Google Ads
USR_05455,2025-04-17,CA,35-44,Female,Mobile,iOS,Free,English,Instagram
USR_05456,2025-02-19,US,25-34,Female,Tablet,iOS,Free,English,Google Ads
USR_05457,2025-03-06,IN,18-24,Female,Mobile,iOS,Free,English,Google Ads
USR_05458,2025-04-09,CA,18-24,Male,Mobile,Android,Premium,English,App Store
USR_05459,2025-02-01,UK,25-34,Male,Mobile,Android,Free,English,Organic
USR_05460,2025-06-13,US,35-44,Female,Mobile,Android,Premium,English,App Store
USR_05461,2025-05-21,CA,18-24,Male,Mobile,Android,Free,English,App Store
USR_05462,2025-02-27,US,25-34,Male,Desktop,Windows,Free,English,Instagram
USR_05463,2025-05-08,US,35-44,Female,Tablet,Android,Free,English,TikTok
USR_05464,2025-05-22,CA,25-34,Female,Mobile,iOS,Premium,English,App Store
USR_05465,2025-06-14,US,35-44,Female,Mobile,iOS,Premium,English,Instagram
USR_05466,2025-04-22,US,18-24,Male,Mobile,Android,Free,English,App Store
USR_05467,2025-03-09,AU,25-34,Female,Desktop,Windows,Premium,Spanish,Instagram
USR_05468,2025-02-09,US,45+,Female,Desktop,Windows,Premium,English,App Store
USR_05469,2025-05-24,US,25-34,Prefer not to say,Mobile,Android,Premium,English,Google Ads
USR_05470,2025-05-12,US,25-34,Male,Mobile,iOS,Free,English,App Store
USR_05471,2025-06-22,CA,35-44,Female,Mobile,iOS,Free,English,App Store
USR_05472,2025-03-31,AU,25-34,Female,Mobile,iOS,Free,English,TikTok
USR_05473,2025-01-28,IN,35-44,Female,Desktop,Windows,Premium,English,Instagram
USR_05474,2025-04-06,US,45+,Prefer not to say,Mobile,Android,Free,English,Organic
USR_05475,2025-01-31,US,18-24,Non-binary,Mobile,Android,Premium,English,Instagram
USR_05476,2025-01-03,US,35-44,Male,Mobile,iOS,Free,English,App Store
USR_05477,2025-05-16,UK,18-24,Female,Mobile,Android,Premium,English,Instagram
USR_05478,2025-01-24,DE,25-34,Female,Mobile,Android,Premium,English,TikTok
USR_05479,2025-01-15,US,35-44,Female,Mobile,Android,Premium,English,Organic
USR_05480,2025-06-20,US,35-44,Female,Tablet,iOS,Free,English,Instagram
USR_05481,2025-06-08,US,35-44,Female,Mobile,Android,Free,English,Google Ads
USR_05482,2025-02-14,CA,45+,Male,Mobile,iOS,Free,English,Google Ads
USR_05483,2025-01-08,AU,25-34,Female,Mobile,Android,Free,Hindi,TikTok
USR_05484,2025-03-12,CA,25-34,Female,Mobile,Android,Free,English,App Store
USR_05485,2025-04-18,IN,25-34,Male,Mobile,iOS,Premium,English,Google Ads
USR_05486,2025-04-25,UK,25-34,Female,Mobile,iOS,Free,Spanish,Instagram
USR_05487,2025-04-13,US,25-34,Male,Desktop,Windows,Free,English,App Store
USR_05488,2025-05-05,US,35-44,Female,Desktop,Windows,Premium,Spanish,Google Ads
USR_05489,2025-02-26,AU,25-34,Female,Mobile,iOS,Free,English,App Store
USR_05490,2025-01-30,CA,35-44,Female,Mobile,Android,Free,English,TikTok
USR_05491,2025-05-26,UK,35-44,Prefer not to say,Mobile,Android,Free,English,TikTok
USR_05492,2025-04-24,AU,18-24,Male,Desktop,Windows,Free,English,App Store
USR_05493,2025-04-27,CA,25-34,Female,Mobile,Android,Free,English,App Store
USR_05494,2025-06-16,IN,25-34,Female,Mobile,iOS,Premium,English,Google Ads
USR_05495,2025-03-01,CA,25-34,Male,Mobile,iOS,Free,Hindi,Organic
USR_05496,2025-04-08,IN,35-44,Female,Mobile,iOS,Free,English,App Store
USR_05497,2025-06-20,US,25-34,Prefer not to say,Mobile,Android,Free,English,Organic
USR_05498,2025-05-06,AU,35-44,Prefer not to say,Mobile,Android,Premium,English,Instagram
USR_05499,2025-06-22,DE,35-44,Male,Mobile,Android,Free,English,App Store
USR_05500,2025-05-31,US,25-34,Prefer not to say,Mobile,iOS,Premium,English,TikTok
USR_05501,2025-04-04,IN,35-44,Female,Mobile,iOS,Free,Hindi,App Store
USR_05502,2025-05-14,IN,18-24,Female,Mobile,Android,Free,Spanish,Organic
USR_05503,2025-05-02,US,18-24,Female,Desktop,Windows,Premium,English,TikTok
USR_05504,2025-04-18,CA,18-24,Female,Mobile,Android,Premium,English,TikTok
USR_05505,2025-01-04,US,25-34,Prefer not to say,Desktop,Windows,Free,English,TikTok
USR_05506,2025-04-03,DE,18-24,Female,Mobile,iOS,Premium,English,App Store
USR_05507,2025-05-31,IN,45+,Male,Mobile,iOS,Free,English,App Store
USR_05508,2025-01-06,US,25-34,Male,Mobile,Android,Premium,English,Instagram
USR_05509,2025-02-01,US,25-34,Female,Mobile,iOS,Free,English,Google Ads
USR_05510,2025-04-16,CA,18-24,Female,Mobile,iOS,Premium,English,App Store
USR_05511,2025-05-26,US,25-34,Female,Mobile,iOS,Premium,English,TikTok
USR_05512,2025-01-15,US,25-34,Female,Mobile,iOS,Free,Spanish,Organic
USR_05513,2025-06-17,UK,25-34,Female,Desktop,MacOS,Free,English,Organic
USR_05514,2025-05-02,US,25-34,Female,Desktop,Windows,Premium,English,Instagram
USR_05515,2025-04-06,US,25-34,Male,Mobile,iOS,Free,German,TikTok
USR_05516,2025-01-06,IN,25-34,Male,Mobile,iOS,Free,Spanish,Instagram
USR_05517,2025-04-22,DE,35-44,Female,Desktop,Windows,Premium,Spanish,TikTok
USR_05518,2025-04-30,IN,18-24,Female,Desktop,Windows,Free,English,App Store
USR_05519,2025-05-03,IN,35-44,Male,Mobile,iOS,Free,English,App Store
USR_05520,2025-03-08,US,25-34,Female,Mobile,Android,Premium,English,Organic
USR_05521,2025-04-16,US,25-34,Female,Mobile,iOS,Premium,German,TikTok
USR_05522,2025-05-19,US,25-34,Male,Mobile,Android,Premium,English,TikTok
USR_05523,2025-02-12,IN,25-34,Non-binary,Mobile,Android,Free,Hindi,Google Ads
USR_05524,2025-05-25,DE,18-24,Non-binary,Mobile,Android,Free,English,App Store
USR_05525,2025-04-06,IN,45+,Female,Mobile,iOS,Free,English,Organic
USR_05526,2025-05-12,IN,25-34,Female,Mobile,Android,Premium,English,Instagram
USR_05527,2025-03-22,CA,45+,Female,Mobile,Android,Free,English,Instagram
USR_05528,2025-02-10,US,25-34,Prefer not to say,Tablet,iOS,Free,German,App Store
USR_05529,2025-05-13,UK,18-24,Female,Mobile,Android,Free,English,Google Ads
USR_05530,2025-06-09,US,25-34,Female,Mobile,iOS,Free,English,App Store
USR_05531,2025-02-04,US,18-24,Male,Mobile,iOS,Premium,English,App Store
USR_05532,2025-01-22,AU,45+,Prefer not to say,Desktop,MacOS,Premium,English,App Store
USR_05533,2025-05-30,UK,35-44,Male,Mobile,Android,Free,English,TikTok
USR_05534,2025-04-22,CA,35-44,Female,Mobile,Android,Free,English,Google Ads
USR_05535,2025-01-11,CA,25-34,Female,Mobile,Android,Free,English,Organic
USR_05536,2025-01-03,US,25-34,Male,Desktop,Windows,Free,English,Organic
USR_05537,2025-05-17,UK,45+,Male,Mobile,iOS,Free,Hindi,App Store
USR_05538,2025-03-01,UK,18-24,Female,Desktop,MacOS,Premium,English,TikTok
USR_05539,2025-03-17,US,35-44,Female,Mobile,iOS,Free,English,TikTok
USR_05540,2025-03-28,IN,25-34,Male,Mobile,iOS,Free,English,App Store
USR_05541,2025-01-14,UK,45+,Female,Mobile,iOS,Free,German,Instagram
USR_05542,2025-01-18,CA,35-44,Male,Mobile,iOS,Free,English,App Store
USR_05543,2025-04-23,IN,45+,Female,Mobile,iOS,Free,English,TikTok
USR_05544,2025-03-14,IN,25-34,Female,Mobile,iOS,Free,English,App Store
USR_05545,2025-01-23,IN,18-24,Prefer not to say,Mobile,iOS,Free,English,Instagram
USR_05546,2025-03-24,US,25-34,Female,Mobile,iOS,Free,English,TikTok
USR_05547,2025-05-05,US,35-44,Male,Mobile,iOS,Free,English,Instagram
USR_05548,2025-06-24,US,35-44,Female,Mobile,iOS,Free,English,App Store
USR_05549,2025-03-10,US,18-24,Female,Mobile,Android,Free,English,Google Ads
USR_05550,2025-02-16,DE,25-34,Male,Desktop,Windows,Free,German,App Store
USR_05551,2025-04-26,CA,18-24,Male,Mobile,iOS,Free,English,Instagram
USR_05552,2025-01-30,US,35-44,Male,Mobile,Android,Free,English,App Store
USR_05553,2025-01-25,US,18-24,Female,Mobile,iOS,Free,Spanish,App Store
USR_05554,2025-06-05,US,25-34,Female,Mobile,iOS,Premium,English,App Store
USR_05555,2025-04-22,CA,18-24,Non-binary,Mobile,iOS,Free,Hindi,App Store
USR_05556,2025-01-25,IN,25-34,Female,Desktop,MacOS,Free,English,Instagram
USR_05557,2025-03-15,IN,45+,Male,Mobile,iOS,Premium,Hindi,App Store
USR_05558,2025-02-27,DE,18-24,Female,Mobile,iOS,Premium,English,TikTok
USR_05559,2025-04-04,US,18-24,Non-binary,Mobile,Android,Free,English,App Store
USR_05560,2025-04-29,US,18-24,Non-binary,Mobile,Android,Free,English,App Store
